,ACF_FOOD,ACF_LODGE,AGR,ART_CRE,ART_SPO,BUS_FAC,BUS_RENT,BUS_SUP,CON,EDU,E_AI,E_BATT,E_BIO,E_CONT,E_HEALTH,E_PLAT,E_RENEW,E_SEMI,FIN_AUX,FIN_BANK,FIN_INS,HW_WELF,H_CHEM,H_ELEC,H_ELECEQ,H_HEALTH,H_INFOSVC,H_MEDIA,H_RETAIL,H_UTIL,ICT_TEL,MFG_APP,MFG_AUTO,MFG_BEV,MFG_COKE,MFG_FOOD,MFG_FURN,MFG_LEATHER,MFG_MACH,MFG_METAL,MFG_NONMET,MFG_OTH,MFG_OTRANS,MFG_PAPER,MFG_PREC,MFG_PRINT,MFG_REP,MFG_STEEL,MFG_TEX,MFG_TOB,MFG_WOOD,MIN_COAL,MIN_MET,MIN_NONMET,PER_ASSOC,PER_OTH,PER_REP,PRO_ENG,PRO_ETC,PRO_PRO,PRO_RND,PUB,RE,TRN_AIR,TRN_LAND,TRN_SEA,TRN_WARE,UTL_SEW,UTL_WASTE,UTL_WATER
ICT_TEL,0.5413273018349097,0.271033560866907,-0.05477249199068034,0.04351799916211841,-0.057023535540554685,0.04182929139674205,0.07965494974866051,0.19844895815628746,-0.017129808273777743,-0.0024557047428056065,-0.886054175282802,-0.044235561437468394,0.301917924580938,-1.0033732175443113,-0.23790575337615658,-0.41382554828008156,0.177903897127525,-0.1422477196767027,-0.004130961222996259,0.25865722919011963,0.07129453871237901,-0.17206365320063982,0.09789894846412805,-0.1422477196767027,-0.04423556143746857,-0.23790575337615488,3.9374756089931373,2.6859567691880843,0.06064101182489851,0.17790389712752344,1.4882056266400747,-0.09367626261981996,-0.08061567348016432,-0.047221554371599465,0.08191061167681755,-0.07528992717400862,-0.2053800393686316,-0.05856103772466105,0.2514355855406292,-0.000963353733029276,-0.02408422676525777,-0.1925390480842471,-0.10317161189697122,-0.1095610953437971,0.13538086800321,-0.049131153117790385,-0.20207836424014047,0.19745485479297492,-0.05346709987102015,-0.12175656292028851,-0.12295702506049129,-0.051722202482428016,-0.03137840476713218,-0.02495708231181784,0.019194554871578385,0.0025137288213183807,0.004307183643072402,-0.05872929172230632,-0.013083105333624619,-0.02425909927802713,-0.007654972206460316,-0.006205727128145028,0.12084683709542604,-0.0011971668920061796,0.08633640209511867,-0.21958952594173856,0.0707420334700433,0.019846275138717246,-0.056715418309730405,-0.1011673902993714
MFG_APP,-0.12011430254216714,-0.09347531238952952,0.023539814004616237,0.07074112370783828,0.05290284315096136,-0.09552662778877406,-0.08300081463483878,-0.08160968200295657,-0.01842185562450344,-0.03075584309881545,0.2544305919317939,0.09439629858266729,0.2842423266193176,-0.3834813690812058,-0.16082662750744026,-0.12031609979578615,-0.041757141724825586,0.03370968233800433,0.15330431471539924,0.11172534784231437,0.10011288224861842,-0.07047795052404157,0.23656835066818963,0.03370968233800433,0.09439629858266523,-0.16082662750743473,-0.3495466070069248,0.18694109650788526,0.07340687973026952,-0.04175714172482607,-0.09367626261981996,0.7647733899457502,0.20614880024630342,0.16378571542809725,-0.9819975276992663,0.21900306297405522,0.1510057616557703,0.6584732829146978,0.14114098420073898,0.15769434243026453,0.01553071685956958,0.1787104147973086,0.21302950061873188,0.25843143089321796,-0.004091408319467554,0.19190087367956202,0.18035217104023454,0.2572965190852358,0.6195594297057999,0.1678092334017817,0.2080477516678648,-0.26769450626042884,-0.19465229573227075,-0.19460384772137018,0.0270059509662172,0.035215360883775984,0.02936994266219506,0.012904801358410717,0.004763720063291109,0.006799578618106407,0.0034320064405598634,-0.003507617760068644,-0.03136658827576146,0.18301279839815593,0.14399687847555237,0.11161367226217941,0.0776533070401789,-0.10966134269422532,-0.09038511110431073,-0.08146453968656196
MFG_AUTO,-0.23204133440678368,-0.21566951348330343,-0.15337092260377258,0.31405549478315115,0.39615572121522563,-0.1645715287770785,-0.07549088084811977,-0.17642027134689828,0.040192386437818806,-0.01614085251800253,-1.4059375005409203,0.2606790818544277,-0.04354855778215726,0.2099872951651246,0.020749716677709956,-0.3684069772302695,-0.08384745786103945,0.1478662036794546,0.3478891637298203,-0.16328855219678032,0.09431901580088088,-0.2924257688761134,0.42332592384280815,0.1478662036794546,0.2606790818544231,0.020749716677706878,0.2721392014387749,-0.6159093353194497,0.06500859556313954,-0.08384745786103907,-0.08061567348016432,0.20614880024630342,3.016895588283455,0.17423193319201277,0.4888439326625913,0.25705144312646716,0.24925943902143238,0.21832163124164447,0.3317590425233179,0.14585391888394877,0.15077762819664708,0.11006213897045884,2.0842758226827125,0.22346963855060983,0.052954320453602,0.17399122289240868,0.11156925988206322,0.1908302134319849,0.25607638797785814,0.281875064275539,0.2028008485127902,-0.007457874529066103,-0.03461488192688237,-0.04284922929166027,0.15703760309253242,0.16168584202792197,0.15830038261121737,0.05923497806454597,0.048984470166071464,0.048703312003542006,0.04781736831599057,0.01545325955610861,0.16900871265415096,0.061243990993080796,0.12102366676760576,0.16167361354847257,0.03529308861839283,-0.12831481436284148,-0.06624571166598893,-0.0853072417857997
MFG_BEV,0.14296410565228296,0.12188489662965568,0.013145836198405434,-0.02901884746321057,0.03848590798365243,-0.12551124807804312,-0.15108195273539374,-0.1725794381009593,0.06581508946775748,-0.002930149106434984,-1.0392287634094477,0.02741930125800689,-0.23003654507914953,-0.09950424233973851,-0.15168491807320097,0.21343562384350548,0.0126689922610044,-0.06626986742090445,0.09348674209317563,0.017597527437235885,0.01636447977207704,-0.12421505247405416,0.1166985095275486,-0.06626986742090445,0.02741930125800212,-0.15168491807319648,1.7224372605769396,-0.37292806946302537,-0.021013244248815174,0.012668992261003594,-0.047221554371599465,0.16378571542809725,0.17423193319201277,0.8251351905438011,0.4841268080717478,0.8177123590516482,0.061368280379255756,0.18814081438663044,0.1358460586800193,-0.03705218471099889,0.2181057288786424,0.043584711807273226,0.1999725603825515,0.3124660349854427,-0.1049087552325534,0.19943316099256087,0.044482055871777046,0.19350686309008328,0.1879524258463263,0.7338920162454493,0.2108975478631894,0.049012329601596336,0.09616443588833079,0.10430745849334042,0.039649407986304716,0.05223993876376066,0.05360604142721263,-0.009515666421574568,-0.028100299143683755,-0.03005290031578599,-0.029384088633382124,-0.004173692736841578,-0.0435554868457894,0.1401029664834509,0.11640249978614217,0.11238949692596548,0.09987322017454274,-0.10099290757316194,-0.08424871320694256,-0.08147507546275168
MFG_COKE,1.2333251845638222,1.2095622447388175,-0.006539476278274429,0.8917176186504362,0.8894602116121514,-0.0301766334864623,-0.004380282999577489,-0.03968472066666761,0.07053770967935107,0.372502029279193,0.27990038537153616,0.8097793092597195,-2.7005322966459047,5.616546508687232,0.11138681117879311,1.0795640066933658,-0.06758402759269128,0.7611337228597285,0.4512699066786481,-0.36541961701746667,0.36423303578769545,-0.2158061787073228,0.8042681537592132,0.7611337228597285,0.8097793092597355,0.11138681117876124,-0.38828035261405025,-9.935026554937803,-0.21108873137119263,-0.06758402759270657,0.08191061167681755,-0.9819975276992663,0.4888439326625913,0.4841268080717478,29.5877737804842,0.48873158952601004,-0.17502828913514656,-1.1439755984459274,0.5935975491673098,-0.2601096270078324,0.8410985529082232,0.025383870415216777,0.40121976854426933,0.36594413529656056,-0.05950745755767289,0.3828604546788486,0.03777140226882607,0.3969280999403941,-1.0826809307646805,0.2931100606380095,0.3782499467072825,-0.23364860490522268,-0.1416707995338604,-0.14856950329311686,0.2146917374736042,0.19084650581087015,0.20934572157154963,-0.2855259561175141,-0.31054397376064397,-0.319489108780271,-0.3098364099488249,0.03134529439089132,0.10120963637356795,0.4349548623073328,0.7059164314128399,0.8347074804351334,0.6986860047832846,-0.7775796411565725,-0.8195651457103784,-0.7545516794124123
MFG_FOOD,0.33159613543240063,0.21426805116223113,0.0431515816809031,-0.018202836707889317,0.04955736706752659,-0.1682024807696923,-0.16228482505982358,-0.17181407666495624,0.049840165402865594,0.017142735034709276,-0.943567486886097,0.034028148101718086,-0.4499859219056581,-0.06969037191559549,-0.2798779619690831,0.088420550535877,-0.02931998896737321,0.04641986563054085,0.23152345745845435,0.033963830106814,0.06099201886259604,-0.10270953319275859,0.2179075147666466,0.04641986563054085,0.03402814810171295,-0.27987796196908016,0.8940771140704296,-0.9015036061196109,0.019075669033073502,-0.029319988967374283,-0.07528992717400862,0.21900306297405522,0.25705144312646716,0.8177123590516482,0.48873158952601004,1.1677574086544686,0.11376559115363313,0.23507376405373326,0.14779830448477183,-0.02875989874474871,0.19211278886430871,0.058426676725313695,0.15722238438929487,0.48849812100147044,-0.039657918843884345,0.24124632988783154,0.04708497762899463,0.4020926449841697,0.2723429131864321,0.7282115837326247,0.2474250527986593,-0.019159333708016608,0.05969132201087933,0.07435955548246889,0.02510200683344292,0.03788243769373625,0.04636509426591959,-0.04262339945977213,-0.059245401911404455,-0.06577409217114497,-0.058964789791883326,-0.003635640876712371,-0.054640044384582004,0.21015705289641162,0.25128079398209124,0.2728367169630853,0.26044065877500194,-0.11739704958410323,-0.09940684743431541,-0.09501057688513241
MFG_FURN,0.09778249430290692,0.008448931831593136,0.02496651945077941,0.03757996244195829,-0.021966135452143275,0.06271037760198502,0.03259194130386682,0.10274375537985368,0.04992145021354725,-0.021836267752554473,0.8101908427352035,0.053077804206815585,0.25881513785728066,0.20120993892756883,0.16291988688272602,-0.19841597109175108,0.1310087846730994,0.0491809583804751,-0.006646770644447003,0.005969126296913892,0.020314980218673003,-0.02776423028412986,0.06930989257439124,0.0491809583804751,0.053077804206807674,0.16291988688272632,-1.3254932748387596,-0.08415550133893432,0.05195989664949743,0.13100878467309904,-0.2053800393686316,0.1510057616557703,0.24925943902143238,0.061368280379255756,-0.17502828913514656,0.11376559115363313,0.949419567505467,0.2003269365103988,0.21817113120249507,0.09459088823215993,0.08390965435802225,0.7291623100380955,-0.01843590246929337,0.21101747030633117,0.13476121092215096,0.19134868713518005,0.7139751731754986,0.08289566572803177,0.24045520906725223,0.05304893405982809,0.1721346601316989,-0.09941110893948149,-0.12592860309358447,-0.11682025313751483,0.03628070621040274,0.03059545379815206,0.03775169951577951,0.055387515582272305,0.061844830834036676,0.06028487578702864,0.06464389772233758,0.0027618467421614322,0.046450489867001954,0.04632970176027351,0.0747893967577148,0.07366584478929249,-0.07281451136427969,0.0008934847155251989,0.017057095794310494,0.0043544942606038575
MFG_LEATHER,-0.15569624578142074,-0.19114808584983606,0.03730737314557026,0.013313770433995935,0.01587844159720755,-0.10700861551190412,-0.09047465734382658,-0.06779024691701467,-0.006622430228827673,-0.03924776492364867,0.4975422065650432,0.08127546829146658,0.3827825088805528,-0.9244475035557875,-0.17054307542549926,0.008255098106173734,-0.0187825310568192,0.03561250377410473,0.1482776645667324,0.1573157149515491,0.14028157292672036,-0.11763946593524743,0.24866807271077634,0.03561250377410473,0.08127546829145994,-0.17054307542549293,-0.5465266652795177,0.8595516647698669,0.06311068672471966,-0.018782531056820474,-0.05856103772466105,0.6584732829146978,0.21832163124164447,0.18814081438663044,-1.1439755984459274,0.23507376405373326,0.2003269365103988,0.9119389324864133,0.19217003832717766,0.18353398312291952,0.04420098126612284,0.1702323583470569,0.14263432041213397,0.28049530092348346,-0.0009369424103828213,0.21267637014401386,0.1749524775278838,0.23791527360347853,0.6832950268003302,0.21251390694666933,0.21804462717291087,-0.15400036863648256,-0.1482309104325317,-0.13853160470114304,0.023654045294639672,0.029098106212569596,0.02783069746785154,0.008229004880489289,0.005702733046785555,0.001706598437793602,0.004012367500431535,-0.004355806874846063,-0.02474122906673704,0.1493226707705718,0.1360110023913245,0.0694816377935996,0.05283773931449459,-0.07015033364122851,-0.06821468264344689,-0.0633900779201714
MFG_MACH,0.28449460730195114,0.07765738377177689,-0.10712641682905938,0.14472066888345633,0.06908076207249109,-0.02234797490701269,-0.025463782900252457,0.03472165475230695,0.08930105731595984,0.004813658487973174,0.6739128927324007,0.1955259488123287,0.5283627757967185,-0.46285502964421454,-0.23875418721883834,-0.10259730606111955,0.0011941008599749656,0.16164239952109896,0.25591975762328056,0.24675086660193507,0.2819117964350518,-0.056550254230224965,0.3475531975606143,0.16164239952109896,0.19552594881232918,-0.23875418721884045,-1.1643179788965143,1.4961629175778888,0.1293529612920856,0.00119410085997256,0.2514355855406292,0.14114098420073898,0.3317590425233179,0.1358460586800193,0.5935975491673098,0.14779830448477183,0.21817113120249507,0.19217003832717766,0.959700882276208,0.009926357389250295,0.27258460220809755,0.16567325984909037,0.15256042577429949,0.1937600625999043,0.2125283104738748,0.22228688368648192,0.1525940649811017,0.30879170017458907,0.22951906348123255,0.1681633603711622,0.17858792803164544,-0.08859907619859003,-0.08989022113472091,-0.07778763049139299,0.04971490321468333,0.03745602241171835,0.04007040418520511,-0.02423391150796226,0.004341167865417187,-0.0030941823020353746,0.010212819964345017,0.0123225128303097,0.06592356185289601,0.012225026476310111,0.08478342302612908,-0.00010374783524537755,-0.00420062232235956,-0.030034886791712335,-0.04898524647436545,-0.0688862844133997
MFG_METAL,0.100260277087268,0.07890471732608234,0.05755267251449443,0.03676859793081676,0.010023729231289715,0.06920517640442843,0.04889022224272699,0.09360863532023174,0.19453935980630813,-0.02335838475828813,0.4667859090794048,0.26431856711600155,0.10576874603497023,0.48322565292482167,0.03462334727863781,0.10993249321896216,0.22293821215131335,-0.0002749390460299974,-0.03601742018954093,0.010321519390507053,0.024828858617040442,-0.05808058231322267,-0.02171641889078851,-0.0002749390460299974,0.26431856711599944,0.03462334727863469,0.13830927959179,-0.6972283351623466,0.0836881012181137,0.222938212151313,-0.000963353733029276,0.15769434243026453,0.14585391888394877,-0.03705218471099889,-0.2601096270078324,-0.02875989874474871,0.09459088823215993,0.18353398312291952,0.009926357389250295,1.3820571981508105,0.06681302248262268,0.11173142913599672,0.12291219621457039,0.03481529384763846,0.06740563359611791,0.039225484584865376,0.10764130648661724,0.11100021103004382,0.17375800237624922,-0.009140952614832975,0.03126801465560486,0.01423171699461951,-0.0030606652063150407,-0.0015132077943832295,0.040426802891352635,0.035911545950564984,0.038962189614044414,-0.014135899739132034,-0.0045571924115187816,-0.005927232841044836,-0.0031760182570204627,0.0013188676465852075,-0.0019884826690969113,0.07322539150994227,0.0923473516560505,0.008903794304091646,0.07043389526701183,0.259616196282545,0.24828860714773676,0.24018736846537644
MFG_NONMET,-0.004252679056105747,-0.03464802111319333,-0.012245379760147033,0.07288540304295592,0.11776189945748647,0.07131196185239398,0.07177268408168924,0.08051187964427363,0.2836282030103249,-0.013766377747719803,-0.13783050939343222,0.08538892886902351,0.21846307844052298,-0.07833191797691653,-0.10182331554523201,0.03215733076323499,0.10005503357234252,-0.1237938029200321,-0.13432794393160083,-0.014944160226163867,-0.016068096869529903,0.01220223959354177,0.22491118623097958,-0.1237938029200321,0.08538892886902538,-0.10182331554523409,-0.6605264600327797,-0.11409319751850883,0.0480103113603181,0.10005503357234431,-0.02408422676525777,0.01553071685956958,0.15077762819664708,0.2181057288786424,0.8410985529082232,0.19211278886430871,0.08390965435802225,0.04420098126612284,0.27258460220809755,0.06681302248262268,1.281962943490063,0.0926485276479293,0.1608974559724814,0.10740345878735623,-0.11669854389188163,0.10689670860919394,0.09358941002351635,0.18236583015484178,0.03375660265801463,0.22763145918852543,0.10247219781895417,0.140588742051014,0.14789787267577706,0.16521854841404174,0.033954001445229344,0.034781958610922266,0.032915825074686905,-0.012435023096975239,-0.009855288148542581,-0.013785105759425676,-0.00870402702511367,0.005726552170102791,-0.040915448737782294,-0.04722496099970467,-0.055891733852204445,-0.14241830669490352,-0.07380315279867358,-0.13336257578383526,-0.12293123177003173,-0.12466122265301566
MFG_OTH,0.024607986444023965,-0.0035223547561342057,0.028595683082310155,0.05898198087971536,-0.001028425093877631,0.05866923617453621,0.019188905416798168,0.07161027133223935,0.05241889267596832,-0.015111573150357256,0.45797355016039476,0.04898178690477003,0.5176235662622544,0.3719601229403722,0.2177677397222462,-0.10888964770064523,0.09469086698075291,-0.028839987818750835,-0.023645084462650873,0.013505779763236364,0.020401873101279323,0.001734194298771475,0.004853726417244157,-0.028839987818750835,0.04898178690476735,0.21776773972224606,-0.6194379393420537,-0.3576755003241816,0.04629223122091263,0.09469086698075214,-0.1925390480842471,0.1787104147973086,0.11006213897045884,0.043584711807273226,0.025383870415216777,0.058426676725313695,0.7291623100380955,0.1702323583470569,0.16567325984909037,0.11173142913599672,0.0926485276479293,0.7155602924964352,0.03950662921198756,0.16304538557334275,0.0927565828837666,0.1906402253449002,0.7052087661969525,0.018851047106377295,0.20064137390060918,0.058254862044433545,0.17520980597210475,-0.15255077148668694,-0.15039252511714793,-0.1471295119258148,0.032528942242758645,0.02582138557843139,0.02754526197062264,0.045069130097854106,0.0555599631253552,0.05610956240007578,0.05670171405401222,0.005764237188442416,0.0352268439736019,0.010372493940312155,0.04392571284560263,0.001553090123156416,-0.050125084133201436,-0.017242870141015783,-0.009965723779420068,-0.025149681371593104
MFG_OTRANS,-0.16210544797410906,-0.11411636123999816,-0.14610906221942985,0.3130705591169905,0.3568406531213263,-0.1983475221195922,-0.12092052476051078,-0.29748835243842,0.0293606081194643,-0.0066835379024032865,-1.417590818116551,0.17158380784064514,-0.0247554399912914,1.0367895844234503,-0.12899729226619103,-0.006993707597765085,0.04032445596493069,0.19030729878139094,0.21259885113414095,-0.1293177135205968,0.07555648923576423,-0.28629768074241274,0.2650878295602493,0.19030729878139094,0.1715838078406476,-0.12899729226619172,-0.11218336450013856,-2.0620987969287796,0.014002533538290549,0.040324455964930554,-0.10317161189697122,0.21302950061873188,2.0842758226827125,0.1999725603825515,0.40121976854426933,0.15722238438929487,-0.01843590246929337,0.14263432041213397,0.15256042577429949,0.12291219621457039,0.1608974559724814,0.03950662921198756,2.067662632978402,0.13573833149452974,-0.05985461280116163,0.14168608223113252,0.05269315806187808,0.05665858119744221,0.12434574497875464,0.25556378753789627,0.1786862093603212,-0.05172623093973523,-0.04020549791878084,-0.05288235291398509,0.13050583472079555,0.13949797504784145,0.1322880404439256,0.05377383215724677,0.04082398586247565,0.04102678310988689,0.03829425285593541,0.011031281493881679,0.12045631127569344,0.1279703041271895,0.016117252945820292,0.14548784858421746,0.07632113060273821,-0.052153881970378665,-0.055652541824379335,-0.042158184416903874
MFG_PAPER,0.1884007016522923,0.11312611500159254,-0.05137075176431233,-0.001514561540532812,0.08771335041543168,-0.1449144293631202,-0.14556620911984866,-0.12471269603521067,0.011498401030007923,0.007079550472079916,-0.6087783988021661,0.10282835975435446,-0.05012465950196703,0.17822429880043436,-0.16124579502197278,0.033216683167702966,-0.016049143115279784,0.20496522179224827,0.21710298635945,0.09757507256762334,0.13196147915025466,-0.10252039014564654,0.34600316601134007,0.20496522179224827,0.10282835975435296,-0.16124579502196798,0.6266549528957839,-0.7970256060079218,0.10357066391389418,-0.0160491431152804,-0.1095610953437971,0.25843143089321796,0.22346963855060983,0.3124660349854427,0.36594413529656056,0.48849812100147044,0.21101747030633117,0.28049530092348346,0.1937600625999043,0.03481529384763846,0.10740345878735623,0.16304538557334275,0.13573833149452974,0.8500684484768176,0.10251353694098495,0.5687808931950169,0.15351301894442004,0.5046895882663597,0.3012119920183376,0.28865062154321014,0.5748763617082007,-0.15051520425902518,-0.14874612192563713,-0.13270852822286278,-0.007124228349277788,0.0032274751558803148,0.007188035680028182,-0.0018121069917077098,-0.014709696682949507,-0.018425634019564503,-0.015032773896864084,-0.010942907200540372,0.00043015000573402547,0.14091617363884895,0.18519057550521384,0.21295443976690837,0.15022301424400364,-0.008165259807008081,-0.016774279322396158,-0.015295309719632574
MFG_PREC,0.15770189096222834,0.046964377306298426,0.04297555102652974,-0.09509402325314294,-0.05347089484639956,-0.11799541772255247,-0.07905822112932209,-0.11488061350510827,-0.08033015478659614,-0.0272768462759352,-0.2275932021066978,0.3289792303712662,0.29905897791020175,0.6206723284998279,-0.18469082317386237,0.038547384123361936,-0.10081436535483819,1.576725173081264,0.37964316632734413,0.09379493461272158,0.09654833941773994,0.030630597350564972,0.3608651217769653,1.576725173081264,0.32897923037126764,-0.1846908231738638,-2.197386282476917,-0.34406617871257966,0.1357861395405582,-0.10081436535484237,0.13538086800321,-0.004091408319467554,0.052954320453602,-0.1049087552325534,-0.05950745755767289,-0.039657918843884345,0.13476121092215096,-0.0009369424103828213,0.2125283104738748,0.06740563359611791,-0.11669854389188163,0.0927565828837666,-0.05985461280116163,0.10251353694098495,1.5846592841847962,0.08380702667740642,0.07912211188401785,0.38048309913748557,0.04665507259884015,-0.01245008770329563,0.08458095405278351,-0.1989588730422889,-0.20464102642149226,-0.2204514045317301,0.015916978073281192,0.02127496409409492,0.018833106540151887,0.04761434493732567,0.04671936332603237,0.05088134787033759,0.046100596473010534,0.00784618898816704,0.03256668914324184,0.019264623232357503,-0.033288993164142404,0.25319450742957356,-0.08529258717419527,0.0766156181189362,0.05500054618779279,0.04520081085063513
MFG_PRINT,0.3068484671529565,0.16470564272687016,-0.040919159315026536,0.14088149386747287,0.09203632624082334,-0.0157746920553325,-0.029721094550209944,0.022358676101021338,0.0283437718184612,0.010157832379505053,0.3775859596254234,0.09522162593640442,0.32533799558316545,-0.020272380776619484,-0.045649206376606126,-0.14757557523976308,-0.02238309990925062,0.07598928426259347,0.13095156725669688,0.12309067587579095,0.14331220583894655,-0.042025078289625824,0.22113085085554862,0.07598928426259347,0.09522162593640404,-0.04564920637660246,-0.1530552969417335,0.38659530708357104,0.13374286980020506,-0.022383099909251403,-0.049131153117790385,0.19190087367956202,0.17399122289240868,0.19943316099256087,0.3828604546788486,0.24124632988783154,0.19134868713518005,0.21267637014401386,0.22228688368648192,0.039225484584865376,0.10689670860919394,0.1906402253449002,0.14168608223113252,0.5687808931950169,0.08380702667740642,0.5943117196044523,0.1849791610989509,0.24602152456314605,0.21974525495596406,0.21763379178423398,0.5312795509034207,-0.05208172015890887,-0.08401894902675504,-0.08218137183185345,0.033925724656987975,0.027009761217103537,0.026264300026324766,0.0008923815289119494,0.018043054409270582,0.014319118630774723,0.020484013016426158,-0.007848993269052822,0.024888298326488135,0.06633031143748717,0.11286879410687704,0.05004371947284062,0.057160190753234544,0.016651869855312175,-0.0044525310751880876,-0.018602270632500955
MFG_REP,-0.03357669621885024,-0.040779897171317955,0.035620486631585034,0.06764191572769072,0.012424454337958765,0.049992484239334965,0.017536900742203185,0.059713559768551736,0.05037846215721294,-0.016904063484639506,0.47122042920346413,0.042352915758069334,0.5088660848157649,0.4838878209138179,0.228216231611469,-0.1189632166952497,0.08949454313507578,-0.027668392009021863,-0.03207708397568684,0.009079092674029267,0.020028772892823288,0.011346336063597943,-0.00476726251269822,-0.027668392009021863,0.0423529157580671,0.228216231611469,-0.6204651044407273,-0.5435286230055784,0.04579603274503911,0.08949454313507464,-0.20207836424014047,0.18035217104023454,0.11156925988206322,0.044482055871777046,0.03777140226882607,0.04708497762899463,0.7139751731754986,0.1749524775278838,0.1525940649811017,0.10764130648661724,0.09358941002351635,0.7052087661969525,0.05269315806187808,0.15351301894442004,0.07912211188401785,0.1849791610989509,0.70971575559577,0.005008661182402176,0.1959012124616746,0.05416265705044131,0.17293776572074443,-0.15753611423449193,-0.1537044585522872,-0.1523322883665435,0.028332641660411582,0.022374834413647317,0.02392235947041428,0.048737215132045084,0.05655889044042171,0.05763089336460826,0.05711427170311651,0.005660747864790205,0.026689633679727078,0.003991423016194414,0.02862811760807368,-0.006673042808313678,-0.06125967996272863,-0.03457080374714571,-0.02610278271756605,-0.03764687847396498
MFG_STEEL,0.3329103094147976,0.11504239764369349,0.04334753614773957,0.017253858377116942,0.11891768016696933,-0.07991083575152405,-0.02426364291262973,0.03292353703555149,-0.02987414048913799,-0.06570548864096416,-1.4909332637638855,0.21302287678397586,-0.1629876611605341,1.6754941039400688,-0.24880435471321913,0.21301021208942975,0.11296316197498989,0.5433650419081688,0.22716620714031802,0.07230866125017821,0.210662296962995,-0.3642754332382791,0.8344680173493988,0.5433650419081688,0.21302287678397255,-0.24880435471320989,2.3596953412800468,-2.4262025260842406,0.14747784597401478,0.11296316197499122,0.19745485479297492,0.2572965190852358,0.1908302134319849,0.19350686309008328,0.3969280999403941,0.4020926449841697,0.08289566572803177,0.23791527360347853,0.30879170017458907,0.11100021103004382,0.18236583015484178,0.018851047106377295,0.05665858119744221,0.5046895882663597,0.38048309913748557,0.24602152456314605,0.005008661182402176,2.09156549737423,0.3245763625158175,0.21197522952533412,0.26840991035007383,-0.2687329618677213,-0.2305354757684291,-0.2090541810649843,-0.003697864257928979,0.005530830036383978,0.013116880904949212,-0.05304224366950803,-0.06383930858624817,-0.07225641397881043,-0.05992465405181742,-0.0222428454417299,0.004808060596889307,0.24731480457581803,0.261402775232375,0.3383944063400862,0.25073120889782674,-0.08484750319368803,-0.11997928582923725,-0.11142182373894952
MFG_TEX,-0.04698013077658741,-0.11651163138811893,0.03342240301788536,0.07195411798426464,0.07610039356394668,-0.06917908861365389,-0.07550827423134092,-0.03887225276815261,0.0016995049987926234,-0.03432922475803258,0.5085834503735721,0.11408974874598632,0.40149476157908026,-0.8094701262931524,-0.06978195002740663,-0.07408899033392573,-0.003138820718130809,-0.03359348189398269,0.1279425810960837,0.11511146448242215,0.09697989149370366,-0.10056624472996334,0.23268899919330002,-0.03359348189398269,0.1140897487459829,-0.0697819500274034,-0.3941399954493511,0.9992166375304204,0.07984846104772922,-0.0031388207181321064,-0.05346709987102015,0.6195594297057999,0.25607638797785814,0.1879524258463263,-1.0826809307646805,0.2723429131864321,0.24045520906725223,0.6832950268003302,0.22951906348123255,0.17375800237624922,0.03375660265801463,0.20064137390060918,0.12434574497875464,0.3012119920183376,0.04665507259884015,0.21974525495596406,0.1959012124616746,0.3245763625158175,0.7204211697851917,0.21917648990901653,0.21132254562810365,-0.19386650793603677,-0.18419154717989047,-0.17328260003153054,0.04645245659471579,0.04804672182798635,0.05108184423280311,0.00225563886234424,0.006244266665888866,0.003326811250387569,0.00798522522481741,-0.0042579842056890095,-0.008673506680082673,0.12349336839214724,0.17374573264772492,0.11727032259213244,0.07390638005527475,-0.0700963349014105,-0.06649212671173294,-0.07956350560974543
MFG_TOB,-0.02055001527933706,0.0103560007539279,-0.006517485730763792,-0.07986378862869914,0.03950249070372041,-0.14520879331334036,-0.12219255793076514,-0.20421743123017816,0.07788513935254336,-0.006682128399887726,-1.0414050055260942,0.08110862396388968,0.14035044412477896,-0.22864235579914616,-0.031158790632504804,0.2842570651195161,-0.04885199634866618,-0.07908523318105558,0.18382077348614692,-0.014984625267853696,0.017111305052931278,-0.07417359596000143,0.1303965177456713,-0.07908523318105558,0.08110862396388586,-0.03115879063250242,0.7541978235785701,-0.1660888095816543,-0.004499880899482284,-0.04885199634866772,-0.12175656292028851,0.1678092334017817,0.281875064275539,0.7338920162454493,0.2931100606380095,0.7282115837326247,0.05304893405982809,0.21251390694666933,0.1681633603711622,-0.009140952614832975,0.22763145918852543,0.058254862044433545,0.25556378753789627,0.28865062154321014,-0.01245008770329563,0.21763379178423398,0.05416265705044131,0.21197522952533412,0.21917648990901653,0.8710343605727763,0.22727213585821904,0.09915125231021654,0.08607255220530259,0.08236023373200245,0.0550180758139056,0.06569382212112582,0.06409272315648977,-0.015181724937836314,-0.03396726910272145,-0.03371488085219153,-0.035976186392786255,-0.0021840554850815386,-0.03630855632181785,0.0630540765185157,0.03911139241864058,0.10922621793107064,-0.048948543170688065,-0.08812312360307853,-0.07840721789950596,-0.08461510019819414
