date,ind_id,logva,va_level,va_growth
2018-11-01,MIN2,4.853456391137802,128.18267451151323,-8.727609142738668
2018-12-01,MIN2,4.69832912314922,109.76361765829692,-15.512726798858179
2019-01-01,MIN2,4.725860424385074,112.82753618467432,2.753130123585379
2019-02-01,MIN2,4.496186279391689,89.67448490588887,-22.967414499338457
2019-03-01,MIN2,4.759072763776929,116.6377250192402,26.288648438523943
2019-04-01,MIN2,4.715252301413395,111.63697378709871,-4.382046236353343
2019-05-01,MIN2,4.675256275560714,107.26005169996903,-3.999602585268125
2019-06-01,MIN2,4.639143742177699,103.45572487306688,-3.6112533383015233
2019-07-01,MIN2,4.83218659148523,125.48504542169506,19.304284930753113
2019-08-01,MIN2,4.773045653851258,118.27893061962081,-5.914093763397155
2019-09-01,MIN2,4.758510027944238,116.5721072563932,-1.4535625907019956
2019-10-01,MIN2,4.728348590102061,113.10861933785912,-3.0161437842177286
2019-11-01,MIN2,4.733987776816341,113.74826179785651,0.5639186714279987
2019-12-01,MIN2,4.834503408587876,125.77610836065843,10.051563177153522
2020-01-01,MIN2,4.94516236136994,140.49365974281835,11.065895278206384
2020-02-01,MIN2,4.886932491925483,132.54636277059848,-5.822986944445674
2020-03-01,MIN2,5.259171539524066,192.32209402564357,37.22390475985824
2020-04-01,MIN2,4.869069711867502,130.19973726877805,-39.01018276565633
2020-05-01,MIN2,4.859815363908078,129.00038178205133,-0.9254347959424258
2020-06-01,MIN2,4.925073533556822,137.69946680215105,6.525816964874398
2020-07-01,MIN2,4.966066178064731,143.461424187059,4.0992644507908516
2020-08-01,MIN2,4.894205366909999,133.51386991125784,-7.186081115473186
2020-09-01,MIN2,5.070579787795018,159.2666414342766,17.63744208850193
2020-10-01,MIN2,4.948337606807885,140.94047058662133,-12.22421809871328
2020-11-01,MIN2,4.972319851884074,144.3613962724779,2.3982245076188846
2020-12-01,MIN2,5.097714451603454,163.6474553696814,12.539459971937994
2021-01-01,MIN2,4.998923724123589,148.25351152752035,-9.879072747986495
2021-02-01,MIN2,4.839278376176428,126.37812135392002,-15.964534794716112
2021-03-01,MIN2,5.201323393517713,181.5122951924569,36.2045017341285
2021-04-01,MIN2,5.0909304217653695,162.54102342663006,-11.039297175234353
2021-05-01,MIN2,5.068859944314651,158.99296314873203,-2.207047745071833
2021-06-01,MIN2,5.185222298484194,178.61315080960608,11.63623541695431
2021-07-01,MIN2,5.236182299665072,187.95118966240065,5.096000118087751
2021-08-01,MIN2,5.131694947340384,169.30383607693832,-10.448735232468742
2021-09-01,MIN2,5.084359542902434,161.47648735047486,-4.733540443795015
2021-10-01,MIN2,4.757939461299935,116.50561407153707,-32.64200816024996
2021-11-01,MIN2,4.840564188314961,126.5407243924794,8.262472701502599
2021-12-01,MIN2,4.9318527770176175,138.63613638028409,9.128858870265688
2022-01-01,MIN2,4.637516304863985,103.28749409574402,-29.433647215363212
2022-02-01,MIN2,4.3975413636624,81.25085657878516,-23.997494120158525
2022-03-01,MIN2,4.656575186096038,105.2749170483908,25.903382243363815
2022-04-01,MIN2,4.850227736365952,127.76948429100347,19.365255026991335
2022-05-01,MIN2,4.848035163112754,127.48964723090562,-0.21925732531977715
2022-06-01,MIN2,5.089865631794535,162.36804348503318,24.18304686817816
2022-07-01,MIN2,5.2557642499233355,191.6679120812477,16.589861812880002
2022-08-01,MIN2,5.1359428117830825,170.0245454764102,-11.982143814025292
2022-09-01,MIN2,4.751588462721884,115.76803175356827,-38.435434906119866
2022-10-01,MIN2,4.773700591168932,118.35642127817029,2.2112128447048462
2022-11-01,MIN2,5.108348203444779,165.39692703799466,33.46476122758464
2022-12-01,MIN2,5.152133001172784,172.79967942222612,4.378479772800503
2023-01-01,MIN2,4.873313169779228,130.7534082829924,-27.881983139355615
2023-02-01,MIN2,4.956638390654972,142.11525604282323,8.332522087574468
2023-03-01,MIN2,5.030343194021458,152.98550739867426,7.370480336648555
2023-04-01,MIN2,4.811109883470053,122.86791093171334,-21.923331055140505
2023-05-01,MIN2,4.847521156161934,127.42413350476902,3.6411272691880825
2023-06-01,MIN2,4.922642476287536,137.3651180875093,7.512132012560269
2023-07-01,MIN2,5.2337460845366905,187.49385743678562,31.11036082491543
2023-08-01,MIN2,5.0184877221770465,151.1825008875669,-21.5258362359644
2023-09-01,MIN2,4.94993283570591,141.1654823230979,-6.855488647113628
2023-10-01,MIN2,5.152031235952706,172.78209531956063,20.209840024679604
2023-11-01,MIN2,5.195012494850361,180.37039648404357,4.298125889765458
2023-12-01,MIN2,5.139539748688479,170.637214243751,-5.547274616188158
2024-01-01,MIN2,5.176665081267392,177.09124022700715,3.7125332578912484
2024-02-01,MIN2,5.110803844241352,165.80358157404174,-6.586123702603963
2024-03-01,MIN2,4.9045162578384724,134.89763854554957,-20.62875864028797
2024-04-01,MIN2,4.908775826837056,135.47346987065748,0.4259568998583596
2024-05-01,MIN2,4.650014195756242,104.58647025061403,-25.876163108081407
2024-06-01,MIN2,5.005317876796306,149.2045042707649,35.53036810400636
2024-07-01,MIN2,4.953625284908743,141.68769221920147,-5.1692591887562145
2024-08-01,MIN2,4.423336043407858,83.37396108494421,-53.02892415008857
2024-09-01,MIN2,3.9799112125065785,53.51228279510376,-44.342483090127914
2024-10-01,MIN2,5.023596426894895,151.95682385272156,104.36852143883164
2024-11-01,MIN2,4.9927655912189675,147.34335201786894,-3.083083567592748
2024-12-01,MIN2,4.547721629503644,94.4170460584874,-44.50439617153235
2025-01-01,MIN2,4.651343140407466,104.72555227653186,10.362151090382188
2025-02-01,MIN2,4.726880945390757,112.94273782822067,7.553780498329132
2025-03-01,MIN2,4.864148455326097,129.5605650153678,13.726750993533976
2025-04-01,MIN2,4.868803808999426,130.16512138765052,0.46553536733293654
2025-05-01,MIN2,4.639817481737012,103.52545057339508,-22.89863272624144
2025-06-01,MIN2,4.667737614757846,106.45662388896255,2.7920133020834292
2025-07-01,MIN2,4.757196592760315,116.4190978552206,8.945897800246883
2025-08-01,MIN2,4.470820660302854,87.4284426329027,-28.637593245746107
2025-09-01,MIN2,4.79056361851389,120.36919185324767,31.97429582110356
2025-10-01,MIN2,4.433808872320696,84.2517105525476,-35.67547461931939
2025-11-01,MIN2,4.528822827724037,92.6494325198086,9.501395540334112
2025-12-01,MIN2,4.357893645686116,78.09247065140359,-17.092918203792085
2000-01-01,MIN3,4.6810150493092255,107.87952004701432,
2000-02-01,MIN3,4.642019869593295,103.7537050287118,-3.8995179715930917
2000-03-01,MIN3,4.900259870871694,134.32468222192173,25.82400012783994
2000-04-01,MIN3,5.048116803422447,155.72892000298899,14.785693255075305
2000-05-01,MIN3,5.134278164082927,169.74174995057714,8.616136066047986
2000-06-01,MIN3,5.1241186462259005,168.02598603574077,-1.01595178570264
2000-07-01,MIN3,5.035843659646481,153.8293174699293,-8.827498657941923
2000-08-01,MIN3,5.006696602555063,149.41035823960166,-2.914705709141785
2000-09-01,MIN3,4.949361198262864,141.0848099076197,-5.733540429219985
2000-10-01,MIN3,5.1784795236824115,177.4128537709965,22.91183254195479
2000-11-01,MIN3,5.123331270541838,167.8937385311127,-5.514825314057337
